代號,名稱,開盤,最高,最低,收盤,成交量
'070690,A50正2群益76購01,0.08,0.11,0.08,0.11,3299
'070691,玉晶光群益77購01,4.7,4.7,4.13,4.13,20
'070692,玉晶光群益77購02,4.24,4.24,4.24,4.24,0
'070693,創意群益76購04,0.02,0.02,0.02,0.02,0
'070694,TPK群益77購02,0.02,0.02,0.02,0.02,0
'070695,美律第一78購01,0.1,0.1,0.1,0.1,0
'070696,元大金第一7C購01,0.88,0.88,0.88,0.88,0
'070697,緯創第一76購01,0.1,0.1,0.1,0.1,0
'070698,彩晶第一79購01,0.49,0.49,0.49,0.49,0
'070699,T50反1元大77購02,0.2,0.2,0.18,0.18,1663
'07069P,臺股指群益79售17,3.78,3.78,3.49,3.49,634
'070700,T50反1元大79購03,0.28,0.28,0.25,0.26,6712
'070701,華新元大76購01,3.46,3.46,3.46,3.46,0
'070702,友達元大77購01,0.61,0.61,0.56,0.56,836
'070703,可成元大76購07,0.4,0.4,0.4,0.4,50
'070704,華新科元大76購03,14.1,14.1,14.1,14.1,0
'070705,國喬台新78購01,1.36,1.36,1.3,1.34,212
'070706,葡萄王台新76購01,1.54,1.54,1.39,1.39,58
'070707,綠悅永豐76購02,0.02,0.02,0.02,0.02,0
'070708,台積電永豐76購02,0.03,0.03,0.03,0.03,0
'070709,奇力新永豐76購02,3,3.7,3,3.65,155
'07070P,臺股指永豐79售01,0.82,0.82,0.82,0.82,0
'070710,大立光永豐76購12,0.01,0.01,0.01,0.01,0
'070711,大立光永豐76購13,0.64,0.75,0.64,0.73,244
'070712,和大國票76購01,0.12,0.12,0.12,0.12,0
'070713,宏達電國票76購01,0.01,0.01,0.01,0.01,0
'070714,上証2X元富76購04,0.05,0.05,0.05,0.05,0
'070715,滬深2X元富76購03,0.05,0.05,0.05,0.05,60
'070716,英業達統一76購01,0.13,0.17,0.13,0.17,325
'070717,華新科統一76購01,18.2,18.2,18.2,18.2,0
'070718,華新科統一76購02,7.9,7.9,7.9,7.9,0
'070719,華新科統一77購01,9.3,9.3,9.3,9.3,0
'07071P,臺股指統一79售02,0.85,0.85,0.82,0.82,40
'070720,亞光統一77購01,0.14,0.14,0.13,0.13,315
'070721,台勝科統一76購02,2.89,2.89,2.89,2.89,0
'070722,中纖日盛76購01,0.15,0.15,0.15,0.15,0
'070723,建準日盛76購01,0.01,0.01,0.01,0.01,20
'070724,臻鼎日盛76購01,0.08,0.08,0.08,0.08,0
'070725,滬深2X凱基76購01,0.11,0.11,0.11,0.11,0
'070726,為升凱基76購01,2.73,2.73,2.73,2.73,0
'070727,美律凱基78購02,0.08,0.08,0.08,0.08,0
'070728,大立光凱基76購12,0.7,0.7,0.7,0.7,0
'070729,大立光凱基76購13,0.1,0.1,0.1,0.1,0
'07072P,臺股指統一79售03,0.67,0.67,0.65,0.65,20
'070730,大立光凱基76購14,0.13,0.13,0.13,0.13,0
'070731,大立光凱基76購15,0.23,0.23,0.23,0.23,0
'070732,玉晶光凱基77購01,2.29,2.55,2.12,2.13,744
'070733,貿聯凱基76購04,0.03,0.03,0.03,0.03,0
'070734,貿聯凱基76購05,0.1,0.1,0.1,0.1,0
'070735,凌巨凱基76購01,0.1,0.1,0.1,0.1,0
'070736,禾伸堂國泰77購01,6.3,6.3,6.3,6.3,0
'070737,玉晶光國泰77購01,3.95,3.95,3.95,3.95,0
'070738,玉晶光國泰79購01,3.9,3.96,3.88,3.88,4
'070739,台灣50富邦77購01,1.85,2.13,1.85,2.13,164
'07073P,臺股指統一79售04,1.05,1.05,0.99,0.99,460
'070740,東陽富邦77購01,0.07,0.07,0.07,0.07,0
'070741,儒鴻富邦78購01,3.12,3.12,2.89,3.06,30
'070742,聯電富邦78購01,1.22,1.22,1.22,1.22,0
'070743,英業達富邦76購01,0.3,0.3,0.3,0.3,0
'070744,億光富邦76購01,0.07,0.07,0.07,0.07,0
'070745,華新科富邦78購01,15.5,15.5,15.5,15.5,0
'070746,元大金富邦78購01,0.48,0.48,0.48,0.48,300
'070747,貿聯富邦77購01,0.1,0.1,0.1,0.1,0
'070748,開發金第一7C購01,1.47,1.47,1.47,1.47,0
'070749,S&P反1日盛77購01,0.11,0.11,0.11,0.11,0
'07074P,臺股指統一7C售01,0.87,0.87,0.87,0.87,0
'070750,鴻海日盛76購02,0.07,0.07,0.05,0.06,110
'070751,中磊日盛76購01,0.02,0.02,0.02,0.02,0
'070752,中租日盛76購01,3.35,3.35,3.16,3.16,59
'070753,上銀元大76購01,3.51,3.51,3.51,3.51,0
'070754,台積電元大76購05,0.16,0.16,0.16,0.16,0
'070755,長榮元大76購03,0.22,0.22,0.22,0.22,150
'070756,大立光元大77購06,0.3,0.3,0.3,0.3,0
'070757,禾伸堂元大76購04,6.25,6.25,6.25,6.25,0
'070758,京鼎元大79購01,0.77,0.8,0.76,0.76,752
'070759,創意元大77購03,0.66,0.79,0.64,0.74,1522
'07075P,臺股指統一7C售02,0.9,0.9,0.86,0.86,70
'070760,和碩元大76購02,0.03,0.03,0.03,0.03,0
'070761,華新科台新77購01,12.8,12.8,12.8,12.8,0
'070762,欣興台新78購01,0.46,0.46,0.46,0.46,1
'070763,中興電永豐76購01,0.01,0.01,0.01,0.01,0
'070764,京元電永豐76購01,0.07,0.07,0.07,0.07,0
'070765,盟立永豐76購01,0.18,0.18,0.18,0.18,0
'070766,強茂永豐76購02,7.1,7.1,7.1,7.1,0
'070767,京鼎永豐76購02,0.06,0.06,0.06,0.06,0
'070768,台郡永豐76購02,0.04,0.04,0.04,0.04,0
'070769,GIS永豐76購05,0.01,0.01,0.01,0.01,0
'07076P,臺股指統一7C售03,1.22,1.22,1.2,1.2,7
'070770,巨騰群益76購01,0.02,0.02,0.02,0.02,0
'070771,台灣50兆豐78購01,2.52,2.52,2.52,2.52,0
'070772,廣華凱基76購01,0.1,0.1,0.1,0.1,0
'070773,群創凱基76購01,0.23,0.23,0.2,0.2,613
'070774,群創凱基76購02,0.15,0.15,0.14,0.14,313
'070775,智易凱基76購01,2.27,2.27,2.15,2.27,100
'070776,智伸科凱基76購01,0.18,0.18,0.18,0.18,0
'070777,日友凱基76購01,0.04,0.04,0.04,0.04,0
'070778,京元電元富76購01,0.25,0.25,0.25,0.25,0
'070779,可成元富76購03,0.41,0.48,0.41,0.48,49
'07077P,A50正2元富79售04,1.23,1.23,1.23,1.23,0
'070780,可成元富76購04,0.02,0.02,0.02,0.02,0
'070781,宏達電元富76購04,0.04,0.04,0.04,0.04,0
'070782,亞光元富76購04,0.27,0.27,0.27,0.27,3
'070783,亞光元富77購01,0.35,0.35,0.35,0.35,0
'070784,滬深2X富邦78購01,0.18,0.18,0.18,0.18,141
'070785,元石油富邦79購01,1.94,1.94,1.93,1.93,10
'070786,日月光富邦76購01,0.19,0.19,0.19,0.19,0
'070787,華邦電富邦77購01,0.11,0.11,0.11,0.11,1
'070788,佳世達富邦76購01,0.17,0.17,0.17,0.17,0
'070789,微星富邦77購01,7.6,7.6,7.6,7.6,0
'07078P,緯創元富79售02,0.88,0.88,0.88,0.88,0
'070790,美律富邦78購01,0.09,0.09,0.09,0.09,83
'070791,奇力新兆豐77購01,3.5,3.7,3.5,3.7,15
'070792,葡萄王群益76購01,1.5,1.5,1.48,1.48,100
'070793,中租群益76購01,2.99,2.99,2.99,2.99,0
'070794,台虹群益76購01,0.02,0.02,0.02,0.02,0
'070795,T50反1永昌7C購01,0.45,0.45,0.45,0.45,0
'070796,富邦金永昌76購01,0.55,0.55,0.55,0.55,0
'070797,允強中信76購01,0.06,0.06,0.06,0.06,0
'070798,華夏台新77購01,0.18,0.18,0.18,0.18,0
'070799,義隆台新78購02,0.36,0.4,0.36,0.4,5
'07079P,臺股指元富79售05,0.65,0.65,0.65,0.65,15
'070800,華邦電永豐76購03,0.06,0.06,0.06,0.06,0
'070801,晶電永豐76購05,0.12,0.13,0.12,0.12,42
'070802,和大元大76購02,0.27,0.27,0.27,0.27,13
'070803,鴻海元大76購11,0.02,0.02,0.02,0.02,0
'070804,英業達元大76購01,0.15,0.15,0.15,0.15,0
'070805,台光電元大76購04,0.04,0.04,0.04,0.04,0
'070806,玉晶光元大76購01,2.82,2.82,2.82,2.82,0
'070807,全宇元大79購01,1.64,1.67,1.55,1.57,876
'070808,聯德元大79購01,1.68,1.71,1.59,1.59,110
'070809,聯德元大79購02,2.06,2.06,1.99,1.99,2
'07080P,臺股指元富79售06,0.81,0.81,0.75,0.75,66
'070810,瀚宇博元大76購02,1.2,1.2,1.1,1.11,187
'070811,今國光元大79購01,0.42,0.42,0.42,0.42,0
'070812,GIS元大77購03,0.35,0.35,0.35,0.35,40
'070813,綠悅國泰77購01,0.01,0.01,0.01,0.01,0
'070814,滬深2X富邦79購01,0.02,0.02,0.02,0.02,10
'070815,綠悅凱基76購01,0.1,0.1,0.1,0.1,0
'070816,長榮航凱基76購02,0.2,0.2,0.2,0.2,0
'070817,致茂日盛76購01,0.1,0.1,0.1,0.1,30
'070818,南亞科日盛76購01,3.96,4.21,3.96,4.02,84
'070819,群創日盛77購01,0.29,0.29,0.26,0.27,859
'07081P,大成鋼康和79售02,0.54,0.54,0.54,0.54,0
'070820,華邦電統一77購01,0.1,0.1,0.1,0.1,50
'070821,開發金統一79購01,0.8,0.8,0.8,0.8,108
'070822,台泥元富76購01,1.69,2.1,1.69,2.1,139
'070823,綠悅元富76購01,0.01,0.01,0.01,0.01,0
'070824,東陽元富76購01,0.04,0.04,0.04,0.04,0
'070825,鴻海元富76購03,0.07,0.07,0.07,0.07,0
'070826,台光電元富76購01,0.04,0.04,0.04,0.04,0
'070827,欣興元富76購02,0.11,0.11,0.11,0.11,0
'070828,和碩元富76購01,0.04,0.04,0.04,0.04,0
'070829,綠悅凱基76購02,0.1,0.1,0.1,0.1,0
'07082P,南亞科康和79售01,0.62,0.62,0.56,0.56,211
'070830,華夏凱基76購01,0.09,0.1,0.09,0.1,24
'070831,宏碁凱基76購02,0.16,0.16,0.16,0.16,136
'070832,全宇凱基77購01,0.47,0.47,0.47,0.47,1
'070833,台虹凱基76購02,0.01,0.01,0.01,0.01,195
'070834,台灣50日盛77購01,3.25,3.25,3.25,3.25,0
'070835,中石化日盛78購01,0.17,0.2,0.17,0.2,36
'070836,華通日盛78購01,0.07,0.07,0.07,0.07,787
'070837,宏碁日盛76購01,0.15,0.15,0.15,0.15,0
'070838,台光電日盛76購01,0.03,0.03,0.03,0.03,0
'070839,台虹日盛76購01,0.01,0.01,0.01,0.01,0
'07083P,中租康和79售01,0.64,0.67,0.64,0.66,543
'070840,華夏國票76購02,0.09,0.09,0.09,0.09,0
'070841,宏碁國票76購01,0.2,0.2,0.2,0.2,60
'070842,元石油元大76購01,1.75,1.75,1.75,1.75,0
'070843,正隆元大79購01,1.1,1.24,1.07,1.23,2341
'070844,燁輝元大79購01,0.42,0.42,0.41,0.41,819
'070845,允強元大79購01,0.98,1.05,0.98,1.05,1363
'070846,聯電元大76購04,1.88,1.88,1.88,1.88,0
'070847,華邦電元大76購01,0.05,0.05,0.05,0.05,1
'070848,宏碁元大76購03,0.33,0.34,0.33,0.34,296
'070849,友達元大76購03,1.22,1.22,1.22,1.22,0
'07084P,台積電凱基79售01,2.62,2.62,2.62,2.62,0
'070850,興富發元大79購01,1.05,1.1,1.05,1.08,944
'070851,裕民元大79購01,0.52,0.52,0.51,0.51,90
'070852,裕民元大79購02,0.39,0.39,0.39,0.39,20
'070853,萬海元大79購01,0.17,0.17,0.17,0.17,0
'070854,萬海元大79購02,0.28,0.28,0.28,0.28,0
'070855,聯詠元大79購01,2.05,2.05,2.05,2.05,50
'070856,大聯大元大79購01,1.25,1.35,1.25,1.35,1356
'070857,中租元大76購01,2.55,2.55,2.55,2.55,0
'070858,力成元大79購01,0.63,0.72,0.63,0.72,678
'070859,力成元大79購02,0.94,1.05,0.94,1.04,1446
'07085P,南亞科凱基79售02,0.65,0.65,0.65,0.65,157
'070860,GIS元大76購05,0.23,0.23,0.22,0.22,115
'070861,台虹元大76購01,0.03,0.03,0.03,0.03,0
'070862,百和元大79購01,0.04,0.04,0.04,0.04,0
'070863,百和元大79購02,0.04,0.04,0.04,0.04,0
'070864,宏全元大79購01,0.4,0.42,0.4,0.42,1713
'070865,裕融元大79購01,1.32,1.32,1.29,1.3,181
'070866,鴻海群益76購09,0.41,0.42,0.41,0.42,60
'070867,永豐金中信7C購01,1.16,1.17,1.16,1.17,360
'070868,宏碁台新77購01,0.49,0.49,0.49,0.49,0
'070869,富邦金台新78購01,0.32,0.32,0.32,0.32,0
'07086P,晶電凱基79售05,1.59,1.63,1.59,1.63,34
'070870,宏達電永豐76購02,0.01,0.01,0.01,0.01,0
'070871,中工永豐76購01,0.02,0.02,0.02,0.02,0
'070872,台勝科永豐76購01,2.61,2.61,2.61,2.61,0
'070873,麗豐永豐76購02,1.72,1.9,1.68,1.68,227
'070874,台虹永豐76購01,0.02,0.02,0.02,0.02,0
'070875,台灣50康和76購02,1.07,1.23,1.07,1.23,477
'070876,聯發科元富76購01,1,1,1,1,0
'070877,滬深2X統一76購03,0.02,0.02,0.02,0.02,0
'070878,FB臺反統一78購01,0.1,0.1,0.1,0.1,0
'070879,宏達電統一77購02,0.02,0.02,0.02,0.02,0
'07087P,晶電凱基79售06,1.14,1.18,1.14,1.18,91
'070880,GIS玉山7A購01,1.08,1.11,1.08,1.08,351
'070881,景碩兆豐76購02,0.36,0.36,0.36,0.36,0
'070882,GIS國票76購01,0.22,0.22,0.22,0.22,0
'070883,鴻海永昌76購02,0.09,0.09,0.09,0.09,0
'070884,鴻海永昌76購03,0.35,0.35,0.35,0.35,546
'070885,台積電永昌76購03,0.82,0.85,0.82,0.85,20
'070886,聯發科永昌76購01,1.75,1.75,1.75,1.75,0
'070887,可成永昌76購02,2.09,2.09,2.09,2.09,10
'070888,宏達電永昌77購01,0.1,0.1,0.1,0.1,0
'070889,宏碁永豐76購01,0.02,0.02,0.02,0.02,0
'07088P,明泰凱基79售01,1.39,1.39,1.39,1.39,0
'070890,明泰永豐76購01,0.06,0.06,0.06,0.06,0
'070891,TPK永豐76購01,0.01,0.01,0.01,0.01,0
'070892,矽格永豐76購02,0.05,0.05,0.05,0.05,0
'070893,宏碁群益76購02,0.1,0.1,0.1,0.1,0
'070894,宏達電群益76購02,0.01,0.01,0.01,0.01,0
'070895,潤泰全群益76購01,2.01,2.01,2.01,2.01,0
